Date,Total Diverted Raw + Seasonal AF
"January 17, 2005",6.726
"January 18, 2005",5.767
"January 19, 2005",5.994
"January 20, 2005",6.497
"January 21, 2005",6.482
"January 22, 2005",6.131
"January 23, 2005",6.256
"January 24, 2005",6.402
"January 25, 2005",6.053
"January 26, 2005",6.002
"January 27, 2005",6.515
"January 28, 2005",6.472
"January 29, 2005",6.372
"January 30, 2005",5.646
"January 31, 2005",4.936
"February 1, 2005",5.551
"February 2, 2005",6.574
"February 3, 2005",5.162
"February 4, 2005",5.216
"February 5, 2005",8.36
"February 6, 2005",7.556
"February 7, 2005",6.342
"February 8, 2005",5.871
"February 9, 2005",3.513
"February 10, 2005",2.606
"February 11, 2005",6.826
"February 12, 2005",8.057
"February 13, 2005",7.729
"February 14, 2005",7.558
"February 15, 2005",6.714
"February 16, 2005",6.023
"February 17, 2005",5.076
"February 18, 2005",6.373
"February 19, 2005",6.189
"February 20, 2005",6.032
"February 21, 2005",6.124
"February 22, 2005",6.087
"February 23, 2005",6.011
"February 24, 2005",5.651
"February 25, 2005",6.198
"February 26, 2005",5.476
"February 27, 2005",5.577
"February 28, 2005",5.78
"March 1, 2005",5.811
"March 2, 2005",4.356
"March 3, 2005",6.33
"March 4, 2005",6.104
"March 5, 2005",6.958
"March 6, 2005",7.856
"March 7, 2005",7.177
"March 8, 2005",6.819
"March 9, 2005",7.004
"March 10, 2005",6.908
"March 11, 2005",5.868
"March 12, 2005",5.798
"March 13, 2005",5.126
"March 14, 2005",6.823
"March 15, 2005",3.175
"March 16, 2005",0.517
"March 17, 2005",3.167
"March 18, 2005",12.575
"March 19, 2005",8.595
"March 20, 2005",6.875
"March 21, 2005",7.128
"March 22, 2005",6.768
"March 23, 2005",6.066
"March 24, 2005",6.068
"March 25, 2005",5.707
"March 26, 2005",5.614
"March 27, 2005",5.706
"March 28, 2005",5.704
"March 29, 2005",5.31
"March 30, 2005",5.234
"March 31, 2005",5.256
"April 1, 2005",5.393
"April 2, 2005",5.822
"April 3, 2005",6.419
"April 4, 2005",7.195
"April 5, 2005",7.75
"April 6, 2005",8.302
"April 7, 2005",6.621
"April 8, 2005",7.581
"April 9, 2005",6.96
"April 10, 2005",6.801
"April 11, 2005",6.254
"April 12, 2005",5.781
"April 13, 2005",5.919
"April 14, 2005",5.337
"April 15, 2005",5.776
"April 16, 2005",6.116
"April 17, 2005",6.389
"April 18, 2005",4.702
"April 19, 2005",7.967
"April 20, 2005",7.995
"April 21, 2005",7.829
"April 22, 2005",8.069
"April 23, 2005",8.1
"April 24, 2005",8.127
"April 25, 2005",6.876
"April 26, 2005",7.233
"April 27, 2005",6.868
"April 28, 2005",6.712
"April 29, 2005",6.045
"April 30, 2005",5.317
"May 1, 2005",5.09
"May 2, 2005",5.41
"May 3, 2005",6.096
"May 4, 2005",6.157
"May 5, 2005",6.294
"May 6, 2005",7.373
"May 7, 2005",6.309
"May 8, 2005",7.817
"May 9, 2005",9.179
"May 10, 2005",7.319
"May 11, 2005",8.032
"May 12, 2005",7.938
"May 13, 2005",7.942
"May 14, 2005",8.477
"May 15, 2005",7.447
"May 16, 2005",8.008
"May 17, 2005",9.78
"May 18, 2005",10.536
"May 19, 2005",12.197
"May 20, 2005",13.616
"May 21, 2005",14.855
"May 22, 2005",15.205
"May 23, 2005",12.442
"May 24, 2005",18.322
"May 25, 2005",17.158
"May 26, 2005",16.561
"May 27, 2005",14.867
"May 28, 2005",15.25
"May 29, 2005",14.227
"May 30, 2005",10.708
"May 31, 2005",8.194
"June 1, 2005",9.38
"June 2, 2005",10.443
"June 3, 2005",12.439
"June 4, 2005",11.21
"June 5, 2005",8.797
"June 6, 2005",9.472
"June 7, 2005",15.172
"June 8, 2005",16.181
"June 9, 2005",15.297
"June 10, 2005",10.106
"June 11, 2005",7.945
"June 12, 2005",7.798
"June 13, 2005",8.113
"June 14, 2005",11.823
"June 15, 2005",11.646
"June 16, 2005",14.26
"June 17, 2005",17.832
"June 18, 2005",17.363
"June 19, 2005",14.991
"June 20, 2005",17.784
"June 21, 2005",13.15
"June 22, 2005",13.773
"June 23, 2005",14.542
"June 24, 2005",14.434
"June 25, 2005",12.772
"June 26, 2005",11.397
"June 27, 2005",14.277
"June 28, 2005",18.012
"June 29, 2005",16.916
"June 30, 2005",14.923
"July 1, 2005",16.417
"July 2, 2005",17.381
"July 3, 2005",16.12
"July 4, 2005",16.34
"July 5, 2005",17.216
"July 6, 2005",14.506
"July 7, 2005",16.173
"July 8, 2005",17.553
"July 9, 2005",19.146
"July 10, 2005",18.577
"July 11, 2005",21.245
"July 12, 2005",21.561
"July 13, 2005",18.756
"July 14, 2005",21.723
"July 15, 2005",21.294
"July 16, 2005",18.951
"July 17, 2005",19.22
"July 18, 2005",20.38
"July 19, 2005",22.292
"July 20, 2005",21.377
"July 21, 2005",21.891
"July 22, 2005",23.603
"July 23, 2005",21.837
"July 24, 2005",22.7
"July 25, 2005",21.91
"July 26, 2005",6.35
"July 27, 2005",14.14
"July 28, 2005",18.5
"July 29, 2005",17.249
"July 30, 2005",17.858
"July 31, 2005",19.649
"August 1, 2005",18.024
"August 2, 2005",17.946
"August 3, 2005",15.395
"August 4, 2005",11.525
"August 5, 2005",9.33
"August 6, 2005",10.971
"August 7, 2005",12.145
"August 8, 2005",13.896
"August 9, 2005",17.594
"August 10, 2005",15.781
"August 11, 2005",12.698
"August 12, 2005",11.73
"August 13, 2005",11.914
"August 14, 2005",7.894
"August 15, 2005",10.629
"August 16, 2005",15.254
"August 17, 2005",13.314
"August 18, 2005",13.456
"August 19, 2005",14.792
"August 20, 2005",14.783
"August 21, 2005",11.694
"August 22, 2005",11.64
"August 23, 2005",12.266
"August 24, 2005",13.461
"August 25, 2005",11.241
"August 26, 2005",13.608
"August 27, 2005",16.864
"August 28, 2005",17.042
"August 29, 2005",16.658
"August 30, 2005",16.649
"August 31, 2005",17.208
"September 1, 2005",15.967
"September 2, 2005",15.67
"September 3, 2005",15.461
"September 4, 2005",15.01
"September 5, 2005",16.532
"September 6, 2005",15.779
"September 7, 2005",13.353
"September 8, 2005",6.805
"September 9, 2005",14.923
"September 10, 2005",16.875
"September 11, 2005",17.704
"September 12, 2005",16.758
"September 13, 2005",15.187
"September 14, 2005",11.601
"September 15, 2005",11.457
"September 16, 2005",12.91
"September 17, 2005",12.79
"September 18, 2005",15.944
"September 19, 2005",14.68
"September 20, 2005",14.723
"September 21, 2005",14.714
"September 22, 2005",14.761
"September 23, 2005",14.657
"September 24, 2005",13.96
"September 25, 2005",9.95
"September 26, 2005",8.933
"September 27, 2005",14.131
"September 28, 2005",4.558
"September 29, 2005",15.579
"September 30, 2005",10.14
"October 1, 2005",12.87
"October 2, 2005",8.632
"October 3, 2005",17.448
"October 4, 2005",13.331
"October 5, 2005",8.948
"October 6, 2005",6.344
"October 7, 2005",7.137
"October 8, 2005",8.158
"October 9, 2005",8.081
"October 10, 2005",6.947
"October 11, 2005",4.025
"October 12, 2005",10.605
"October 13, 2005",7.016
"October 14, 2005",7.714
"October 15, 2005",7.373
"October 16, 2005",7.531
"October 17, 2005",7.139
"October 18, 2005",6.369
"October 19, 2005",7.388
"October 20, 2005",7.336
"October 21, 2005",7.304
"October 22, 2005",6.497
"October 23, 2005",5.249
"October 24, 2005",5.576
"October 25, 2005",5.633
"October 26, 2005",7.182
"October 27, 2005",8.493
"October 28, 2005",7.662
"October 29, 2005",6.648
"October 30, 2005",6
"October 31, 2005",4.556
"November 1, 2005",1.772
"November 2, 2005",0.001
"November 3, 2005",6.418
"November 4, 2005",6.398
"November 5, 2005",6.382
"November 6, 2005",7.016
"November 7, 2005",8.174
"November 8, 2005",8.382
"November 9, 2005",8.374
"November 10, 2005",8.697
"November 11, 2005",8.651
"November 12, 2005",8.492
"November 13, 2005",8.462
"November 14, 2005",8.417
"November 15, 2005",4.035
"November 16, 2005",8.9
"November 17, 2005",8.332
"November 18, 2005",8.466
"November 19, 2005",8.629
"November 20, 2005",8.63
"November 21, 2005",8.63
"November 22, 2005",8.63
"November 23, 2005",8.486
"November 24, 2005",7.041
"November 25, 2005",5.926
"November 26, 2005",5.654
"November 27, 2005",5.654
"November 28, 2005",1.312
"November 29, 2005",0.871
"November 30, 2005",1.731
"December 1, 2005",2.3
"December 2, 2005",6.201
"December 3, 2005",8.215
"December 4, 2005",8.496
"December 5, 2005",0
"December 6, 2005",8.18
"December 7, 2005",12.82
"December 8, 2005",0.28
"December 9, 2005",13.79
"December 10, 2005",16.46
"December 11, 2005",2.24
"December 12, 2005",9.7
"December 13, 2005",10.531
"December 14, 2005",6.972
"December 15, 2005",8.742
"December 16, 2005",4.55
"December 17, 2005",7.77
"December 18, 2005",8.558
"December 19, 2005",7.214
"December 20, 2005",5.602
"December 21, 2005",7.036
"December 22, 2005",8.121
"December 23, 2005",8.437
"December 24, 2005",8.631
"December 25, 2005",8.408
"December 26, 2005",7.06
"December 27, 2005",3.279
"December 28, 2005",4.835
"December 29, 2005",7.209
"December 30, 2005",8.55
"December 31, 2005",8.531
"January 1, 2006",8.509
"January 2, 2006",8.382
"January 3, 2006",8.389
"January 4, 2006",8.245
"January 5, 2006",7.95
"January 6, 2006",7.894
"January 7, 2006",7.304
"January 8, 2006",7.283
"January 9, 2006",6.69
"January 10, 2006",8.345
"January 11, 2006",8.258
"January 12, 2006",7.872
"January 13, 2006",7.58
"January 14, 2006",8.145
"January 15, 2006",8.223
"January 16, 2006",8.413
"January 17, 2006",6.989
"January 18, 2006",8.784
"January 19, 2006",8.38
"January 20, 2006",5.974
"January 21, 2006",5.88
"January 22, 2006",8.4
"January 23, 2006",7.864
"January 24, 2006",8.339
"January 25, 2006",8.766
"January 26, 2006",8.652
"January 27, 2006",9.331
"January 28, 2006",7.446
"January 29, 2006",8.309
"January 30, 2006",8.654
"January 31, 2006",8.778
"February 1, 2006",7.168
"February 2, 2006",5.462
"February 3, 2006",8.252
"February 4, 2006",8.444
"February 5, 2006",7.719
"February 6, 2006",7.543
"February 7, 2006",10.56
"February 8, 2006",10.748
"February 9, 2006",8.696
"February 10, 2006",8.696
"February 11, 2006",9.636
"February 12, 2006",10.169
"February 13, 2006",12.059
"February 14, 2006",6.212
"February 15, 2006",8.534
"February 16, 2006",8.39
"February 17, 2006",7.432
"February 18, 2006",7.079
"February 19, 2006",8.61
"February 20, 2006",8.324
"February 21, 2006",8.32
"February 22, 2006",8.284
"February 23, 2006",8.44
"February 24, 2006",8.657
"February 25, 2006",8.503
"February 26, 2006",8.526
"February 27, 2006",8.566
"February 28, 2006",7.094
"March 1, 2006",8.466
"March 2, 2006",8.5
"March 3, 2006",7.885
"March 4, 2006",6.582
"March 5, 2006",7.082
"March 6, 2006",8.019
"March 7, 2006",8.042
"March 8, 2006",8.056
"March 9, 2006",7.223
"March 10, 2006",5.304
"March 11, 2006",4.997
"March 12, 2006",5.304
"March 13, 2006",4.997
"March 14, 2006",6.549
"March 15, 2006",7.532
"March 16, 2006",7.736
"March 17, 2006",7.701
"March 18, 2006",6.911
"March 19, 2006",6.444
"March 20, 2006",4.599
"March 21, 2006",5.744
"March 22, 2006",5.668
"March 23, 2006",5.884
"March 24, 2006",5.47
"March 25, 2006",5.498
"March 26, 2006",3.19
"March 27, 2006",5.645
"March 28, 2006",7.124
"March 29, 2006",8.388
"March 30, 2006",9.434
"March 31, 2006",9.151
"April 1, 2006",9.151
"April 2, 2006",7.23
"April 3, 2006",7.378
"April 4, 2006",8.87
"April 5, 2006",8.434
"April 6, 2006",8.979
"April 7, 2006",7.677
"April 8, 2006",7.973
"April 9, 2006",6.484
"April 10, 2006",6.466
"April 11, 2006",6.591
"April 12, 2006",8.41
"April 13, 2006",11.04
"April 14, 2006",14.33
"April 15, 2006",13.41
"April 16, 2006",9.581
"April 17, 2006",11.22
"April 18, 2006",9.834
"April 19, 2006",12.702
"April 20, 2006",11.86
"April 21, 2006",19.379
"April 22, 2006",16.381
"April 23, 2006",10.787
"April 24, 2006",9.876
"April 25, 2006",8.613
"April 26, 2006",7.341
"April 27, 2006",7.259
"April 28, 2006",8.283
"April 29, 2006",13.586
"April 30, 2006",9.538
"May 1, 2006",9.414
"May 2, 2006",12.006
"May 3, 2006",11.64
"May 4, 2006",8.827
"May 5, 2006",8.827
"May 6, 2006",7.446
"May 7, 2006",8.419
"May 8, 2006",9.499
"May 9, 2006",12.05
"May 10, 2006",9.263
"May 11, 2006",8.462
"May 12, 2006",8.462
"May 13, 2006",16.507
"May 14, 2006",16.194
"May 15, 2006",14.804
"May 16, 2006",16.242
"May 17, 2006",16.653
"May 18, 2006",16.975
"May 19, 2006",18.042
"May 20, 2006",18.687
"May 21, 2006",17.757
"May 22, 2006",19.018
"May 23, 2006",16.365
"May 24, 2006",16.704
"May 25, 2006",16.704
"May 26, 2006",14.976
"May 27, 2006",18.884
"May 28, 2006",20.589
"May 29, 2006",20.563
"May 30, 2006",17.514
"May 31, 2006",15.811
"June 1, 2006",20.453
"June 2, 2006",16.926
"June 3, 2006",19.641
"June 4, 2006",22.53
"June 5, 2006",22.172
"June 6, 2006",20.641
"June 7, 2006",17.711
"June 8, 2006",22.356
"June 9, 2006",20.985
"June 10, 2006",21.059
"June 11, 2006",17.852
"June 12, 2006",21.933
"June 13, 2006",22.408
"June 14, 2006",19.571
"June 15, 2006",23.227
"June 16, 2006",23.89
"June 17, 2006",15.143
"June 18, 2006",19.088
"June 19, 2006",21.161
"June 20, 2006",22.807
"June 21, 2006",20.365
"June 22, 2006",22.801
"June 23, 2006",18.055
"June 24, 2006",20.402
"June 25, 2006",16.372
"June 26, 2006",17.528
"June 27, 2006",23.493
"June 28, 2006",20.68
"June 29, 2006",21.228
"June 30, 2006",22.89
"July 1, 2006",22.633
"July 2, 2006",20.465
"July 3, 2006",19.112
"July 4, 2006",19.19
"July 5, 2006",12.883
"July 6, 2006",15.675
"July 7, 2006",13.145
"July 8, 2006",12.161
"July 9, 2006",12.037
"July 10, 2006",11.158
"July 11, 2006",10.924
"July 12, 2006",13.51
"July 13, 2006",13.51
"July 14, 2006",25.427
"July 15, 2006",23.085
"July 16, 2006",21.596
"July 17, 2006",22.698
"July 18, 2006",23.55
"July 19, 2006",20.777
"July 20, 2006",20.233
"July 21, 2006",22.305
"July 22, 2006",18.965
"July 23, 2006",22.17
"July 24, 2006",20.98
"July 25, 2006",22.919
"July 26, 2006",16.318
"July 27, 2006",15.024
"July 28, 2006",20.968
"July 29, 2006",23.297
"July 30, 2006",23.646
"July 31, 2006",22.768
"August 1, 2006",22.202
"August 2, 2006",19.171
"August 3, 2006",17.762
"August 4, 2006",14.33
"August 5, 2006",14.347
"August 6, 2006",14.113
"August 7, 2006",18.057
"August 8, 2006",19.772
"August 9, 2006",18.26
"August 10, 2006",18.61
"August 11, 2006",21.399
"August 12, 2006",22.585
"August 13, 2006",18.407
"August 14, 2006",15.996
"August 15, 2006",17.321
"August 16, 2006",17.518
"August 17, 2006",17.654
"August 18, 2006",17.654
"August 19, 2006",12.614
"August 20, 2006",10.16
"August 21, 2006",14.317
"August 22, 2006",15.228
"August 23, 2006",13.635
"August 24, 2006",19.097
"August 25, 2006",20.967
"August 26, 2006",21.844
"August 27, 2006",10.764
"August 28, 2006",12.493
"August 29, 2006",14.566
"August 30, 2006",14.566
"August 31, 2006",14.158
"September 1, 2006",16.502
"September 2, 2006",20.615
"September 3, 2006",11.92
"September 4, 2006",11.328
"September 5, 2006",18.424
"September 6, 2006",17.131
"September 7, 2006",15.345
"September 8, 2006",17.566
"September 9, 2006",11.629
"September 10, 2006",9.031
"September 11, 2006",8.889
"September 12, 2006",8.889
"September 13, 2006",12.906
"September 14, 2006",18.282
"September 15, 2006",17.71
"September 16, 2006",13.399
"September 17, 2006",17.275
"September 18, 2006",13.877
"September 19, 2006",13.478
"September 20, 2006",13.473
"September 21, 2006",15.856
"September 22, 2006",12.323
"September 23, 2006",9.763
"September 24, 2006",8.79
"September 25, 2006",10.268
"September 26, 2006",9.622
"September 27, 2006",14.145
"September 28, 2006",11.722
"September 29, 2006",19.603
"September 30, 2006",16.469
"October 1, 2006",13.605
"October 2, 2006",15.29
"October 3, 2006",12.457
"October 4, 2006",13.445
"October 5, 2006",13.588
"October 6, 2006",14.819
"October 7, 2006",14.277
"October 8, 2006",11.298
"October 9, 2006",8.124
"October 10, 2006",9.401
"October 11, 2006",7.386
"October 12, 2006",8.869
"October 13, 2006",9.491
"October 14, 2006",9.683
"October 15, 2006",7.7
"October 16, 2006",7.7
"October 17, 2006",7.813
"October 18, 2006",7.714
"October 19, 2006",1.987
"October 20, 2006",7.237
"October 21, 2006",7.411
"October 22, 2006",7.411
"October 23, 2006",6.543
"October 24, 2006",6.719
"October 25, 2006",8.216
"October 26, 2006",3.739
"October 27, 2006",7.075
"October 28, 2006",6.649
"October 29, 2006",6.668
"October 30, 2006",6.244
"October 31, 2006",6.087
"November 1, 2006",6.087
"November 2, 2006",5.726
"November 3, 2006",7.617
"November 4, 2006",6.396
"November 5, 2006",7.218
"November 6, 2006",6.555
"November 7, 2006",6.65
"November 8, 2006",6.619
"November 9, 2006",6.65
"November 10, 2006",6.69
"November 11, 2006",8.387
"November 12, 2006",7.766
"November 13, 2006",5.854
"November 14, 2006",5.805
"November 15, 2006",5.758
"November 16, 2006",5.642
"November 17, 2006",5.886
"November 18, 2006",5.854
"November 19, 2006",5.727
"November 20, 2006",5.769
"November 21, 2006",6.932
"November 22, 2006",6.93
"November 23, 2006",8.02
"November 24, 2006",6.91
"November 25, 2006",5.06
"November 26, 2006",5.281
"November 27, 2006",5.595
"November 28, 2006",5.299
"November 29, 2006",3.22
"November 30, 2006",2.14
"December 1, 2006",6.161
"December 2, 2006",7.616
"December 3, 2006",7.648
"December 4, 2006",5.292
"December 5, 2006",5.112
"December 6, 2006",8.348
"December 7, 2006",5.968
"December 8, 2006",5.72
"December 9, 2006",6.353
"December 10, 2006",7.08
"December 11, 2006",6.468
"December 12, 2006",6.36
"December 13, 2006",6.297
"December 14, 2006",6.269
